,NaPALIS_ID,Type,Name,Legislatio,Section,Recorded_A,GlobalID,geometry,affected_area,affected_length
37,2982683,MARINE_AREA,Punakaiki Marine Reserve,MARINE_RESERVES_ACT,S3_MARINE_RESERVE,3520.29,68608c4a-97a8-44e8-be2e-fa7bd54538bd,"MULTIPOLYGON (((1462391.6996981346 5338027.864306255, 1462394.0599153158 5338032.603653837, 1462403.134637865 5338038.345283507, 1462409.47837091 5338045.156741501, 1462435.5540460828 5338027.772958054, 1462391.6996981346 5338027.864306255)), ((1461881.5480000004 5335810.2511, 1461881.7522 5335810.0996, 1461882.2594999997 5335809.3894, 1461883.1248000003 5335808.6305, 1461884.1408000002 5335807.5674, 1461885.8695 5335805.4407, 1461886.5813999996 5335804.6309, 1461887.581355947 5335803.380362765, 1461850.4581263787 5335771.560451142, 1461906.0150343606 5335785.449678139, 1461906.2503000004 5335785.2473, 1461907.0634000003 5335784.3357, 1461908.5368 5335783.0705, 1461909.0975000001 5335782.3113, 1461909.6056000004 5335781.7029, 1461910.6716999998 5335780.8944, 1461911.4858999997 5335780.1365, 1461912.7048000004 5335779.479, 1461914.0245000003 5335778.6717, 1461915.3956000004 5335777.9136, 1461916.8673 5335777.1555, 1461919.5597 5335775.4383, 1461921.2356000002 5335774.1734, 1461922.3033999996 5335773.2113, 1461923.4211 5335772.3019, 1461924.3854 5335771.695, 1461925.5541000003 5335770.7848, 1461927.9917000001 5335769.2681, 1461928.9574999996 5335768.5094, 1461929.9214000003 5335767.8525, 1461930.6831 5335767.2454, 1461931.0388000002 5335766.8913, 1461931.6999000004 5335765.9287, 1461932.3106000004 5335765.2186, 1461932.6665000003 5335764.7128, 1461933.2260999996 5335764.0054, 1461933.8361999998 5335763.3971, 1461934.2939 5335763.0432, 1461934.8536999999 5335762.5358, 1461935.7671999997 5335761.7779, 1461936.0718 5335761.4247, 1461937.3214999996 5335759.6127, 1461916.6234999998 5335758.1897, 1461797.1118850778 5335758.223890815, 1461828.765081003 5335766.137189797, 1461880.2242677063 5335810.245064912, 1461881.4230421314 5335810.402454451, 1461881.5480000004 5335810.2511)), ((1461425.243075288 5335705.366410349, 1461426.2711712448 5335714.309331428, 1461426.963744993 5335713.31972474, 1461425.243075288 5335705.366410349)), ((1462409.47837091 5338045.156741501, 1462407.5302894753 5338046.455462457, 1462414.825184024 5338054.5738456715, 1462409.996284592 5338045.712841081, 1462409.47837091 5338045.156741501)))",2937.369206292449,541.4084371429826
19,2803214,MARINE_AREA,Horoirangi Marine Reserve,MARINE_RESERVES_ACT,S3_MARINE_RESERVE,903.7,8d95be7d-9b47-4190-b0b0-cc169cb3703b,"MULTIPOLYGON (((1630152.4706203295 5441103.877281864, 1630155.1816694268 5441105.897723241, 1630163.4250007526 5441111.602110065, 1630170.6615088473 5441118.563326951, 1630177.4538327823 5441126.079075062, 1630185.0351822637 5441132.609830653, 1630190.6590728418 5441135.579796705, 1630195.5426643363 5441142.438975192, 1630203.173048816 5441148.908214824, 1630217.2925669542 5441148.131206832, 1630223.7405361568 5441155.920785858, 1630233.7263228744 5441163.931284393, 1630240.9195475245 5441170.892469538, 1630248.0964092773 5441177.872151857, 1630254.1481013023 5441186.1237651855, 1630260.3141192175 5441194.246140515, 1630267.6536299014 5441201.041983202, 1630275.550967036 5441207.207215035, 1630284.1818604686 5441214.074122987, 1630289.535379962 5441221.864389856, 1630294.7078436117 5441230.450970771, 1630299.7642913423 5441238.630802669, 1630306.2167029872 5441245.681342066, 1630312.9468581867 5441253.2130761435, 1630318.4718300377 5441261.5482658325, 1630323.4660377966 5441270.237298263, 1630329.2247992114 5441278.4166282555, 1630334.548580084 5441286.885945254, 1630339.3408615552 5441295.70959519, 1630344.967112943 5441303.977265169, 1630322.3468821936 5441266.374692082, 1630328.062407126 5441274.6851919675, 1630334.1139692788 5441282.824318226, 1630338.4713840343 5441291.827454304, 1630344.6634536567 5441299.894911033, 1630351.5290110908 5441307.618894353, 1630357.8504222988 5441315.620392241, 1630363.0795304033 5441324.178969992, 1630366.9862971937 5441333.411936518, 1630370.9896477114 5441342.595640038, 1630374.4667391006 5441352.047741004, 1630381.8887825597 5441370.32575455, 1630384.4847403085 5441380.282114636, 1630389.4064751223 5441388.989799306, 1630394.9298115983 5441397.374492936, 1630399.7511906524 5441406.136045688, 1630407.2023993349 5441413.485709893, 1630419.4090325125 5441418.282234796, 1630420.0352065659 5441429.296142689, 1630419.693995644 5441440.829430639, 1630424.6688195101 5441449.50859582, 1630428.5364423513 5441458.782217651, 1630431.8287853312 5441468.364715592, 1630438.3269553503 5441476.226030102, 1630444.526164592 5441484.24785759, 1630472.8246671187 5441532.597508294, 1630472.4168976387 5441544.936224433, 1630477.5489282843 5441553.53692555, 1630481.622240619 5441562.851993713, 1630493.7272758815 5441566.747603766, 1630498.2519330322 5441575.75813451, 1630502.4766245098 5441584.971058521, 1630508.6546746418 5441592.865944971, 1630515.5268983631 5441600.292438054, 1630521.6121105396 5441608.249967543, 1630526.793643144 5441616.817256103, 1630532.8476333846 5441624.795852844, 1630540.1543818784 5441631.929147141, 1630536.1838386816 5441630.252149264, 1630542.0145978818 5441638.39662417, 1630549.0471466412 5441645.781061803, 1630554.5441940217 5441654.136573413, 1630560.7871251062 5441662.020372091, 1630567.128778885 5441669.841746008, 1630573.3381134209 5441677.746797532, 1630578.3671756955 5441686.398291552, 1630582.8747004468 5441695.379622802, 1630587.8955715685 5441704.036297153, 1630593.118727395 5441712.565053495, 1630592.0850610211 5441710.9129332695, 1630597.1115688062 5441719.558526771, 1630602.9676647088 5441727.70948119, 1630608.8207948995 5441735.862211216, 1630614.3748352884 5441744.1932718, 1630617.7952766162 5441753.796472985, 1630621.2410176985 5441763.384612525, 1630625.5831259778 5441772.438280542, 1630630.7281032088 5441781.013242596, 1630637.0165001138 5441788.906442068, 1630642.8334425108 5441797.080754151, 1630644.7304244488 5441807.592314392, 1630660.028514417 5441832.876671721, 1630665.8302959655 5441841.030526871, 1630671.239999978 5441849.4414038, 1630675.999530798 5441858.278456859, 1630680.1148042371 5441867.537822112, 1630684.6421206987 5441876.527078074, 1630690.8626645198 5441884.40643358, 1630696.018096393 5441892.983972508, 1630700.1380456414 5441902.240272738, 1630698.9376919728 5441914.984044238, 1630706.7838452256 5441921.797808919, 1630718.9397711135 5441925.786507255, 1630722.9011633808 5441935.146741974, 1630715.912256997 5441927.081270595, 1630719.064907493 5441936.839565508, 1630727.7412688658 5441943.317280802, 1630735.0897633482 5441950.583627753, 1630738.9410873523 5441959.926961684, 1630743.2618193943 5441968.991530211, 1630746.2546218773 5441978.844765673, 1630753.4334917762 5441986.211854104, 1630760.6694576212 5441993.545032745, 1630765.9287698613 5442002.05215035, 1630771.6942268605 5442010.258689631, 1630779.2580946723 5442017.397124487, 1630822.5537912436 5442079.467792239, 1630827.8650360792 5442088.033338128, 1630832.0941144037 5442097.474072473, 1630838.2968480866 5442105.3186977785, 1630844.7107221237 5442112.992574732, 1630851.4783006678 5442120.380412429, 1630857.6279311902 5442128.267982011, 1630877.7385282128 5442152.713229106, 1630883.5788504966 5442160.901997782, 1630890.7620048097 5442167.896122834, 1630897.6256385641 5442175.1745025525, 1630904.456946768 5442182.481616467, 1630908.1371817775 5442192.592118021, 1630914.5780782192 5442200.246602075, 1630921.1224608861 5442207.808999823, 1630929.1862386111 5442214.019640698, 1630938.7227258217 5442218.920091916, 1630993.3785455707 5442270.475382624, 1631002.1310006054 5442275.6107564615, 1631009.2589679272 5442282.668998646, 1631014.9914441083 5442291.379051957, 1631021.0905683592 5442299.655108498, 1631031.1636010178 5442303.227349516, 1631040.6076574316 5442307.544098446, 1631049.4893354124 5442312.526500129, 1631067.7252220225 5442322.547944316, 1631069.1604196404 5442336.702848937, 1631074.2670755952 5442346.302425749, 1631081.2894888688 5442353.5250443695, 1631088.819577931 5442360.117768966, 1631096.742620615 5442366.2229400175, 1631104.6442906468 5442372.354655945, 1631112.2891377015 5442378.804995649, 1631232.8704899945 5442450.734708031, 1631241.6818852003 5442455.580975391, 1631251.7231098667 5442457.494572425, 1631262.0725458043 5442458.673204062, 1631271.8872823305 5442461.126888196, 1631280.3599428686 5442466.780907376, 1631288.6270035086 5442472.925151806, 1631298.3239084964 5442475.659870343, 1631309.7566167295 5442474.255263399, 1631327.1912915152 5442480.9999482455, 1631336.77871801 5442483.951887935, 1631346.6307964392 5442486.23746132, 1631355.3114368077 5442491.4725534385, 1631364.5606430215 5442495.276078148, 1631373.574915428 5442499.671132547, 1631382.6786439137 5442503.840954628, 1631400.9931770945 5442507.857659646, 1631410.5205480065 5442510.932186364, 1631418.8274542445 5442517.255437772, 1631428.5986015974 5442519.680971571, 1631438.115487284 5442522.783348172, 1631449.9579563097 5442519.695148455, 1631457.1413716087 5442529.009158016, 1631465.5300043134 5442535.114850468, 1631474.9631953023 5442538.440025212, 1631483.917112319 5442543.041008442, 1631492.7255866246 5442548.029207747, 1631572.3484492549 5442570.869682459, 1631579.2235433601 5442569.3334364835, 1631588.2775282406 5442572.646953656, 1631596.5661316388 5442578.695961088, 1631604.9565460756 5442584.507052136, 1631614.0406500923 5442588.697100225, 1631623.5623010136 5442591.864670215, 1631633.0839519615 5442595.0322402185, 1631642.6056028835 5442598.19981021, 1631652.1272538276 5442601.367380211, 1631661.5830805264 5442604.688771106, 1631686.3649292572 5442614.581901901, 1631695.8038883565 5442617.898292936, 1631705.2428474624 5442621.214683973, 1631714.4667773906 5442625.088333656, 1631723.6797787636 5442628.990310635, 1631723.958456745 5442629.110538044, 1631717.919839823 5442622.835426604, 1631709.966599259 5442616.773196, 1631701.2446920064 5442611.733836756, 1631692.733583326 5442606.413966029, 1631684.9213082148 5442600.164146076, 1631681.655292649 5442597.979386419, 1631769.6429642877 5442648.764038416, 1631760.4237705334 5442644.878170622, 1631751.2077132103 5442640.984062637, 1631744.2519499112 5442637.946851216, 1631745.6156959266 5442652.563012373, 1631859.1095835604 5442716.826566774, 1631867.7640475058 5442722.094505409, 1631877.5551716597 5442724.560551834, 1631887.7799984927 5442725.957363725, 1631897.884692819 5442727.650422771, 1631908.284707573 5442728.615429274, 1631921.3366562468 5442731.939229734, 1631930.851364664 5442735.074257704, 1631940.240157421 5442738.526275291, 1631949.0916037369 5442743.331297166, 1631958.3265122739 5442747.170874972, 1631967.217541038 5442751.876239366, 1631972.3659830452 5442759.002504017, 1631942.6354494665 5442745.407738535, 1631947.17082319 5442749.624865439, 1631955.2347988856 5442755.574487992, 1631963.350465502 5442761.443547885, 1632000.2386762355 5442784.602664259, 1632008.9943421786 5442789.433994117, 1632019.0212736733 5442791.9289549, 1632031.4078345597 5442790.08729402, 1632142.82539547 5442835.001447226, 1632153.0308540906 5442835.504699216, 1632161.7128232818 5442841.824980903, 1632171.8367589072 5442842.639659656, 1632174.0083546778 5442844.857416193, 1632179.0056135133 5442845.928940252, 1632175.3149336125 5442843.465438484, 1632179.6454643442 5442846.066138581, 1632182.5239051415 5442846.683340666, 1632192.1068571254 5442849.897298032, 1632192.378460745 5442850.071055975, 1632192.6155025125 5442849.548423656, 1632202.5195248867 5442851.268266073, 1632211.4593239056 5442856.4195986185, 1632220.6376802255 5442860.721953142, 1632223.418630732 5442862.644115719, 1632197.7974200097 5442853.537825719, 1632200.5724177766 5442855.313125704, 1632204.6503298434 5442861.082809785, 1632216.5226705747 5442868.212743645, 1632218.5239095315 5442868.957390509, 1632219.5908546909 5442870.055341521, 1632225.0648241334 5442873.342733701, 1632220.089084227 5442870.568049807, 1632225.613686087 5442876.253198806, 1632233.5759727375 5442882.3136909455, 1632243.336856049 5442885.827604506, 1632315.0507890752 5442927.6490364205, 1632324.2754085332 5442931.551760036, 1632333.414698025 5442935.627990471, 1632341.4423236966 5442941.963898242, 1632350.0693370108 5442947.081471805, 1632358.704674281 5442951.976568626, 1632360.0388524865 5442953.538527054, 1632367.7480343997 5442959.938293211, 1632375.9643695727 5442965.799214329, 1632383.9110429694 5442971.946640431, 1632390.4903853103 5442977.1593446825, 1632391.7961108687 5442978.755231476, 1632399.1084325635 5442985.592195561, 1632404.3537986558 5442994.444462118, 1632412.5810075027 5443000.389416417, 1632421.3319308676 5443005.823738469, 1632428.0120200242 5443013.277129298, 1632434.9673294076 5443020.462159751, 1632441.8866398598 5443027.682309789, 1632448.0693032471 5443035.620690691, 1632463.6060933848 5443034.43879808, 1632469.8984352204 5443061.588004605, 1632477.043718018 5443068.5844273055, 1632483.963411851 5443075.814490379, 1632490.15286182 5443083.800877436, 1632497.0571558848 5443091.046890271, 1632503.6013645614 5443098.66587094, 1632509.85440817 5443106.58639323, 1632516.309058012 5443114.298109045, 1632544.6288159306 5443140.235758826, 1632552.0843384296 5443146.904245839, 1632559.7893569223 5443153.280480634, 1632568.0076145597 5443159.055472486, 1632578.4895137057 5443162.178744916, 1632586.0232418794 5443168.755619512, 1632593.1953314685 5443175.756142225, 1632600.220994634 5443182.928173372, 1632646.410897928 5443218.937494976, 1632653.989146195 5443225.568462212, 1632661.5750014824 5443232.188335879, 1632669.1903374481 5443238.765216937, 1632678.8882750277 5443242.304970611, 1632688.4315417283 5443246.070285972, 1632695.9950330073 5443252.722773856, 1632703.4653654832 5443258.870979499, 1632711.5239892225 5443264.800910949, 1632719.277624759 5443271.174900594, 1632727.0199495554 5443277.565388711, 1632734.8627477025 5443283.809568134, 1632742.7289259506 5443290.019708858, 1632750.7187185953 5443296.04985002, 1632759.0698415914 5443301.553999704, 1632767.7449050662 5443306.586498722, 1632776.472306008 5443311.542800494, 1632785.1729252452 5443316.538061917, 1632793.8342947157 5443321.590529077, 1632799.8344626601 5443324.775393631, 1632808.066428368 5443330.453157724, 1632816.231707966 5443336.226587743, 1632824.3969900676 5443342.000019506, 1632832.6918317073 5443347.587638124, 1632841.0537594676 5443353.07905337, 1632848.8600188803 5443359.367388057, 1632856.1907750822 5443366.337615263, 1632863.6692855766 5443373.095946759, 1632871.4381363818 5443379.43786765, 1632880.4738689435 5443383.962973684, 1632870.7280705972 5443368.648698007, 1632875.2340154022 5443370.473624979, 1632871.4911026917 5443366.733795188, 1632875.652738609 5443370.643209673, 1632880.3797425309 5443372.557666536, 1632887.6127498983 5443379.535478313, 1632894.226937125 5443387.298459677, 1632898.9032830987 5443394.123397042, 1632890.0587896768 5443385.286188552, 1632892.4655169533 5443388.22629977, 1632898.8139159887 5443395.963468311, 1632905.4740866153 5443403.422859436, 1632912.099902259 5443410.912823573, 1632918.618616687 5443418.498236726, 1632925.1374812867 5443426.083516091, 1632931.6706487944 5443433.656051157, 1632949.9982222815 5443453.942329856, 1632956.2709789514 5443461.783275686, 1632962.543735581 5443469.624221475, 1632968.9249315688 5443477.360984565, 1632975.70908459 5443484.710484274, 1632980.9201606798 5443490.355816243, 1632984.485865146 5443496.302667431, 1632988.643277211 5443505.759418463, 1632996.269241417 5443512.48096843, 1633003.8085121068 5443519.270882436, 1633008.9511376554 5443527.950722257, 1633012.467289606 5443537.913152755, 1633017.5606690866 5443546.6318266615, 1633025.6903277477 5443552.956183019, 1633033.8170908804 5443559.282811825, 1633040.373250135 5443566.847979358, 1633045.127167125 5443575.834343716, 1633061.4875820458 5443594.166286486, 1633068.8648839148 5443601.028892128, 1633075.5853225747 5443608.443494564, 1633081.6364255394 5443616.420558481, 1633087.6169673982 5443624.456912042, 1633093.506924111 5443632.569398435, 1633098.9691358162 5443641.0413289815, 1633127.4810872525 5443673.0173868425, 1633133.1400815872 5443681.456868013, 1633139.2465230657 5443689.463314793, 1633144.48972967 5443698.305128778, 1633474.0423660874 5443379.383231886, 1633472.7983 5443378.8318, 1633459.5730999997 5443367.5837, 1633453.3229 5443346.2752, 1633442.8219999997 5443324.407, 1633420.0740999999 5443305.1242, 1633408.5125000002 5443282.7187, 1633388.4528 5443258.6665, 1633361.4831999997 5443234.0389, 1633339.2734000003 5443213.6968, 1633328.7983999997 5443187.5746, 1633306.5432000002 5443174.6763, 1633297.1089000003 5443152.283, 1633285.5351 5443132.0052, 1633268.6169999996 5443115.9481, 1633245.8497000001 5443099.8565, 1633226.8334 5443079, 1633223.8003000002 5443053.4562, 1633205.2966 5443035.7946, 1633191.0274 5443021.3498, 1633171.4342 5443007.9357, 1633144.3934000004 5442995.0068, 1633113.1513999999 5442973.5449, 1633088.7912999997 5442956.9105, 1633070.2101999996 5442952.0101, 1633045.2410000004 5442948.134, 1633025.1775000002 5442924.6137, 1633010.9614000004 5442901.6608, 1632987.6102 5442894.0729, 1632965.9324000003 5442873.7329, 1632939.9711999996 5442858.1524, 1632912.4479 5442837.2448, 1632881.2012999998 5442816.313, 1632851.0157000003 5442795.9202, 1632828.2824 5442774.5114, 1632801.8801999995 5442744.038, 1632777.0478999997 5442717.8296, 1632758.5684000002 5442696.444, 1632726.8590000002 5442664.3436, 1632696.2202000003 5442631.1874, 1632657.0735999998 5442597.9766, 1632620.0541000003 5442564.7802, 1632578.7253999999 5442540.5969, 1632545.2709999997 5442532.9472, 1632526.2554000001 5442512.0908, 1632501.4106 5442488.0093, 1632467.4704 5442472.9105, 1632429.8503999999 5442450.8784, 1632394.8432999998 5442436.3057, 1632359.2953000003 5442423.3247, 1632340.2467999998 5442407.7855, 1632326.9107999997 5442414.6165, 1632314.1689999998 5442411.3481, 1632287.7221999997 5442388.3202, 1632253.2955999998 5442365.7734, 1632248.3657424627 5442362.7235798305, 1632238.7435167634 5442367.192270887, 1632231.4272494803 5442359.715554099, 1632228.8153787095 5442350.628890836, 1632222.0404000003 5442346.4376, 1632184.3846000005 5442330.2547, 1632176.1097 5442324.6646, 1632158.9154000003 5442313.2059, 1632129.1755 5442297.8113, 1632094.6568 5442290.3826, 1632058.0146000003 5442281.3627, 1632026.1489000004 5442263.8437, 1631991.0961999996 5442239.4223, 1631956.0440999996 5442216.0628, 1631924.7098000003 5442195.8896, 1631885.9426999995 5442185.8068, 1631854.0795 5442174.1302, 1631811.5924000004 5442150.2399, 1631785.0377000002 5442131.1278, 1631751.0494999997 5442118.3886, 1631727.1519 5442112.5514, 1631684.1363000004 5442103.0003, 1631647.4939000001 5442091.325, 1631603.4161999999 5442076.9952, 1631569.9594 5442064.7876, 1631537.5631999997 5442053.1101, 1631496.6719000004 5442036.1237, 1631443.5641 5442013.8295, 1631419.6656999998 5442002.1518, 1631388.3312 5441980.3852, 1631354.8716000002 5441950.1219, 1631316.6314000003 5441916.6724, 1631284.7648999998 5441884.8163, 1631261.9269000003 5441860.3928, 1631250.7721999995 5441846.0567, 1631224.7473999998 5441816.8545, 1631198.1911000004 5441788.1837, 1631177.4764999999 5441765.8841, 1631165.7898000004 5441737.2106, 1631153.0395999998 5441705.3519, 1631129.1392 5441680.3977, 1631111.6103999997 5441653.3182, 1631089.8329999996 5441620.9278, 1631070.7092000004 5441584.291, 1631035.12 5441518.9804, 1631003.2470000004 5441455.2636, 1630976.159 5441419.6891, 1630966.0658999998 5441396.3244, 1630956.5027 5441370.3059, 1630929.4159000004 5441342.1674, 1630919.8545000004 5441324.1124, 1630905.5116999997 5441297.0337, 1630886.3902000003 5441272.0788, 1630866.2081000004 5441250.84, 1630851.8668999998 5441225.3542, 1630837.5236999998 5441195.0873, 1630822.6518 5441175.974, 1630809.9020999996 5441147.3009, 1630793.9665 5441120.2211, 1630776.438 5441087.2995, 1630749.3496000003 5441051.726, 1630731.8217000002 5441022.5214, 1630707.3880000003 5440988.5407, 1630694.6391000003 5440957.2122, 1630670.7369 5440925.8861, 1630629.3114999998 5440885.5358, 1630588.415 5440839.8728, 1630553.3605000004 5440803.2384, 1630515.6527000004 5440769.79, 1630509.8712 5440763.0682, 1630500.3301999997 5440754.5007, 1630494.413479325 5440750.210497765, 1630492.070655157 5440749.317192138, 1630484.2495530143 5440743.085735681, 1630484.0927071741 5440742.83438874, 1630472.6069 5440734.965, 1630152.4706203295 5441103.877281864), (1630189.597163237 5441134.088306779, 1630193.2791726915 5441136.963466515, 1630190.6590728418 5441135.579796705, 1630189.597163237 5441134.088306779), (1630194.039068823 5441137.3647662345, 1630201.8267153034 5441143.637960608, 1630193.2791726915 5441136.963466515, 1630194.039068823 5441137.3647662345), (1630283.8714871295 5441213.622477832, 1630278.1483737307 5441205.422066887, 1630272.052416586 5441197.483145955, 1630265.9908430793 5441189.5201268615, 1630260.0365555047 5441181.481838054, 1630254.236076783 5441173.335713573, 1630248.6123918658 5441165.065588698, 1630333.47227792 5441255.660756598, 1630325.5276575943 5441249.5854587, 1630317.8266457315 5441243.202073134, 1630310.4635967345 5441236.391253192, 1630303.3210296214 5441229.301621029, 1630284.1818604686 5441214.074122987, 1630283.8714871295 5441213.622477832), (1631578.873199587 5442569.20522, 1631569.4688709418 5442565.763486346, 1631560.0645423103 5442562.321752698, 1631581.588705053 5442568.804938972, 1631579.2235433601 5442569.3334364835, 1631578.873199587 5442569.20522), (1631583.0399851918 5442568.480649116, 1631593.5209056383 5442567.126109474, 1631603.0908462172 5442570.246088667, 1631607.5198941797 5442576.615543798, 1631581.588705053 5442568.804938972, 1631583.0399851918 5442568.480649116), (1631640.5868817947 5442586.575487085, 1631630.6706769972 5442585.156270871, 1631620.2114073532 5442586.404466805, 1631610.9847470557 5442581.598380994, 1631607.5198941797 5442576.615543798, 1631640.5868817947 5442586.575487085), (1631667.6290628149 5442589.883738612, 1631676.5969989982 5442594.595705086, 1631681.655292649 5442597.979386419, 1631667.6290628149 5442589.883738612), (1631983.825712851 5442764.242650105, 1631974.1605419577 5442761.486459693, 1631972.3659830452 5442759.002504017, 1631983.825712851 5442764.242650105), (1632248.731424938 5442871.640788329, 1632238.6219132445 5442870.652251341, 1632229.3356555915 5442866.733898591, 1632223.418630732 5442862.644115719, 1632248.731424938 5442871.640788329), (1632354.72018374 5442947.311818029, 1632367.431296349 5442957.097126857, 1632358.7837108828 5442952.02137195, 1632358.704674281 5442951.976568626, 1632354.72018374 5442947.311818029), (1632316.1688311144 5442917.634094071, 1632324.9687036464 5442922.514069087, 1632333.7043934579 5442927.484375361, 1632334.9999275843 5442928.3606268605, 1632323.7469601939 5442919.144803076, 1632331.603366481 5442925.388166025, 1632338.2607094662 5442930.566099456, 1632341.989845511 5442933.088349532, 1632349.7057066641 5442939.493970113, 1632357.294352449 5442946.078634575, 1632364.8063642879 5442952.771154215, 1632343.6406485334 5442935.437103569, 1632346.8004621256 5442938.4227730045, 1632353.5053599314 5442945.889591014, 1632354.72018374 5442947.311818029, 1632316.1688311144 5442917.634094071), (1632385.4396861116 5442970.986267884, 1632391.7776185698 5442978.17919833, 1632390.4903853103 5442977.1593446825, 1632385.4396861116 5442970.986267884), (1632921.7703427908 5443416.971621854, 1632913.4984781432 5443411.311924697, 1632906.5881017789 5443403.924753169, 1632900.14832192 5443395.940480727, 1632898.9032830987 5443394.123397042, 1632921.7703427908 5443416.971621854), (1632979.3013022775 5443487.655898147, 1632994.267724513 5443504.074618459, 1632989.4808145172 5443499.214063744, 1632982.4932637962 5443492.060011147, 1632980.9201606798 5443490.355816243, 1632979.3013022775 5443487.655898147), (1632996.4982270456 5443506.339436391, 1633003.1487333318 5443513.817414538, 1632994.267724513 5443504.074618459, 1632996.4982270456 5443506.339436391)), ((1630299.7642913423 5441238.630802669, 1630299.3855426854 5441238.216944645, 1630299.974767961 5441238.971291377, 1630299.7642913423 5441238.630802669)), ((1631743.5830593044 5442637.654782308, 1631742.0346403546 5442636.978670211, 1631732.8687270172 5442632.954611774, 1631723.958456745 5442629.110538044, 1631724.9437081364 5442630.134375515, 1631733.0315616361 5442636.01748095, 1631743.5830593044 5442637.654782308)), ((1631743.5830593044 5442637.654782308, 1631744.2519499112 5442637.946851216, 1631744.234124981 5442637.755809741, 1631743.5830593044 5442637.654782308)), ((1631939.7291688474 5442742.7053914, 1631931.9306003726 5442736.342141782, 1631922.3422538417 5442732.768162059, 1631911.4889747447 5442731.165511152, 1631942.6354494665 5442745.407738535, 1631939.7291688474 5442742.7053914)), ((1632174.0083546778 5442844.857416193, 1632172.4104510248 5442844.514789912, 1632174.3467268515 5442845.202981012, 1632174.0083546778 5442844.857416193)), ((1632181.9853747766 5442847.917909045, 1632183.8070095433 5442848.565354423, 1632179.6454643442 5442846.066138581, 1632179.0056135133 5442845.928940252, 1632181.9853747766 5442847.917909045)), ((1632191.7766543634 5442851.397925362, 1632183.8070095433 5442848.565354423, 1632191.0802737668 5442852.933313027, 1632191.7766543634 5442851.397925362)), ((1632197.7974200097 5442853.537825719, 1632192.378460745 5442850.071055975, 1632191.7766543634 5442851.397925362, 1632197.7974200097 5442853.537825719)), ((1632183.6351581917 5442849.019127375, 1632181.9853747766 5442847.917909045, 1632174.3467268515 5442845.202981012, 1632179.9925874653 5442850.968853488, 1632188.086711481 5442859.533552365, 1632190.467042992 5442854.285371043, 1632183.6351581917 5442849.019127375)), ((1632206.9840642014 5442864.384722566, 1632204.6503298434 5442861.082809785, 1632191.0802737668 5442852.933313027, 1632190.467042992 5442854.285371043, 1632191.5621871026 5442855.129544489, 1632199.8896319035 5442860.672974311, 1632206.9840642014 5442864.384722566)), ((1632206.9840642014 5442864.384722566, 1632207.0997755674 5442864.548438217, 1632208.1502947947 5442864.994884759, 1632206.9840642014 5442864.384722566)), ((1632208.1502947947 5442864.994884759, 1632208.8290365718 5442865.349996839, 1632210.0895744343 5442865.819034063, 1632208.1502947947 5442864.994884759)), ((1632210.0895744343 5442865.819034063, 1632216.3243225827 5442868.468658823, 1632220.089084227 5442870.568049807, 1632219.5908546909 5442870.055341521, 1632216.5226705747 5442868.212743645, 1632210.0895744343 5442865.819034063)), ((1632338.2607094662 5442930.566099456, 1632334.9999275843 5442928.3606268605, 1632343.6406485334 5442935.437103569, 1632339.531936842 5442931.554831859, 1632338.2607094662 5442930.566099456)), ((1632875.2340154022 5443370.473624979, 1632890.0587896768 5443385.286188552, 1632886.1257213284 5443380.4814653555, 1632878.8084072934 5443373.607624897, 1632875.652738609 5443370.643209673, 1632875.2340154022 5443370.473624979)))",1940755.9875507047,11052.834267171449
